User_ID, Is_Response
id107394, happy
id107395, happy
id107396, happy
id107397, happy
id107400, happy
id107401, happy
id107402, happy
id107403, happy
id107404, happy
id107405, happy
id107406, happy
id107407, happy
id107408, happy
We did not use the hotel's restaurant, happy
We found the pool smaller than any other hotel pool we've stayed at over the last year, happy
This is because I find I can get more for my money at other hotel chains. For example, happy
My conclusion is that the Omni La Mansion del Rio hotel is exceptionally nice and I certainly enjoyed our stay, happy
id107414, happy
id107415, happy
id107416, happy
Last time in Memphis, happy
id107419, happy
I have taken video evidence, happy
Never again will I stay in this pit, happy
id107422, happy
id107424, happy
id107425, happy
id107427, happy
id107429, happy
id107431, happy
id107432, happy
id107433, happy
I would recommend this hotel for people on vacation and people with families. There are pools and a variety of restaurants on the property that would make it very convienant for the vacation traveler. Of course I have to admit that the vacation traveler is what this hotel was intended for. However, happy
id107435, happy
id107436, happy
When we arrived, happy
id107439, happy
id107440, happy
id107441, happy
id107442, happy
id107443, happy
id107444, happy
My hotel room was ---. The bed was fantastic except for the pillows, happy
Rooms are large and well furnished, happy
id107448, happy
The user photos are very representative of the standard rooms. The """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""official"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" photos are all of suites, happy
id107450, happy
id107451, happy
The check-in process was brusque but efficient. I was offered an upgrade for an additional charge, happy
Furnishings in the room appeared to be relatively new, happy
id107453, happy
id107454, happy
id107455, happy
Again, happy
id107457, happy
id107458, happy
id107459, happy
id107460, happy
The Elysian has so many wonderful things going for it. It deserves every accolade it has received thus far and I expect it to receive many more. Our stay was unforgettable - exactly what we had hoped. If we ever find ourselves in Chicago again, happy
I can't believe this stay cost me $----night. This stay wasn't worth $-.-- and I will never be returning to this hotel again. There is a Four Points Sheraton right next door to the hotel but even that has bad reviews. Starwood is building one of their new loft-style hotels on the same grounds, happy
id107464, happy
id107467, happy
id107468, happy
The guest rooms won't disappoint you, happy
Staff members were friendly and helpful, happy
id107470, happy
id107473, happy
It was very close to Times Square, happy
The only drawback I found that couldn't really be helped was being placed on the --th floor, happy
All in all, happy
id107475, happy
id107476, happy
id107477, happy
id107478, happy
id107479, happy
id107481, happy
id107483, happy
id107485, happy
id107486, happy
id107487, happy
id107488, happy
id107489, happy
id107490, happy
id107492, happy
id107493, happy
For LA, happy
Gardens in the back of the hotel were actually refreshing to look at in the morning against the city scape and made me wonder, happy
The TV was older tube style, happy
The showers worked great. Terrific water pressure. In Japan however, happy
id107495, happy
id107497, happy
id107498, happy
id107500, happy
id107502, happy
id107503, happy
id107504, happy
id107505, happy
id107506, happy
id107507, happy
id107509, happy
id107510, happy
id107511, happy
id107514, happy
id107515, happy
id107516, happy
id107517, happy
The rooms were fairly clean, happy
id107522, happy
id107523, happy
id107524, happy
id107527, happy
What a joke. Big mistake -- I rarely write reviews, happy
When you first enter The hotel it does look like it needs to be redecorated and even though we had booked a non-smoking room we were given one for smokers and it stank of cigarette smoke which was not good. However, happy
id107533, happy
id107534, happy
id107537, happy
id107538, happy
Drawbacks: As one previous reviewer stated, happy
The next morning the shuttle driver was a little late. I could not see her, happy
id107540, happy
Highlight was Cafe Wha, happy
id107542, happy
id107543, happy
id107544, happy
id107545, happy
Overall the Hotel was brilliant, happy
id107550, happy
id107551, happy
id107553, happy
id107554, happy
We were in an Entertainment Room w- a separate alcove with lounge chair and TV. It was great to have so much space and it also had a PS-. We were able to set up a rollaway for my son so he did not have to sleep with his mother, happy
ps : do NOT use the phone, happy
id107558, happy
Overall we recommend staying at The Benjamin if you're looking for a good quality four star place in midtown Manhattan, happy
id107560, happy
Now, happy
I still very much recommend the hotel. Again don't get hyped about the area, happy
There were huge windows in the rooms with nice heavy curtains so we had the choice to let in a lot of light or none. The room was really nice and comfortable, happy
id107563, happy
who is going into the area and has activities planned, happy
id107568, happy
id107569, happy
id107572, happy
id107573, happy
Anyway, happy
Also, happy
id107576, happy
id107577, happy
id107578, happy
id107579, happy
We were about a -- minute walk to the magnificent mile which was nice but it was also a ten to fifteen minute walk to the El, happy
id107581, happy
id107582, happy
id107584, happy
id107586, happy
id107587, happy
id107588, happy
id107589, happy
id107590, happy
id107591, happy
id107592, happy
id107594, happy
id107596, happy
Second, happy
Rooms. I booked AMEX Platinum, happy
Food. My only experience was with room service, happy
Central Park, happy
id107602, happy
id107603, happy
id107606, happy
id107607, happy
id107609, happy
id107610, happy
id107611, happy
id107615, happy
Let me step back a moment. I wanted some air conditioning. Denver has been ridiculously hot lately. I stayed at Hotel Teatro once accidentally before I moved to Denver, happy
id107618, happy
id107619, happy
Great location to everything - USS Midway, happy
id107621, happy
id107622, happy
id107623, happy
Each morning the hotel had coffee in the lobby. Not just any coffee, happy
id107625, happy
id107626, happy
My only compaint was the staff at this particular hotel did not rank the highest in terms of customer service.... The desk clerk who checked us in seemed to be doing us a huge favor by allowing us to stay at this particular hotel and one of the parking attendants threatened to valet our car because it took us about """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""too long"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" to check in.... I had to wonder if they were in cahoots with the front desk because believer me, happy
id107628, happy
id107630, happy
id107631, happy
It snowed while we were there and our clothes got wet from the sleet. The nice thing was that we could put everything in the dryer in the basement and clean up our clothing from snow and sleet. I found the day time clerks to be indifferent, happy
id107633, happy
id107635, happy
id107636, happy
id107637, happy
id107638, happy
The room was modern (see pictures), happy
Be sure you print a little street map - your first trip to this location is a bit tricky, happy
id107642, happy
id107645, happy
id107647, happy
id107648, happy
id107649, happy
id107651, happy
id107654, happy
id107656, happy
We did notice that room service was quite costly and slow. We came from the Hilton New York and noticed that DC doesn't have much of a night life and we couldn't find anything to eat around the Hotel. Its location is great within walking distance to the attractions, happy
The pool we thought would be refreshing had gobs of hair floating around in it. We picked out the hair we would find and place it along the outside of the pool and it was still there three days later. Now the good thing is the pool had a canopy over one side which would be nice for kiddos. I didn't even attempt to eat any breakfast there. We didn't see any bugs but my hubby was grossed out by the bathtub. he said there were footprints in the bottom of it. overall i would say spend a few extra bucks and get a nice """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""clean"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" hotel. All i could think about was if someone else had slept in my bed the whole time i was there. I was glad to go home and take a nice hot shower. Also only one ice machine worked so you had to walk all the way across the complex for ice, happy
id107659, happy
id107660, happy
This very attractive Hilton is built on a wedge of land that's surrounded by the San Diego Convention Center on one side; the bay on another, happy
id107665, happy
id107666, happy
id107668, happy
id107669, happy
id107670, happy
id107672, happy
id107673, happy
id107674, happy
Racquetball court was dirty, happy
id107677, happy
id107678, happy
We stayed in a penthouse suite and I have to say this is one of the most disappointing suites I have ever stayed in. The colour scheme was grey, happy
At over $--- a night, happy
id107681, happy
id107682, happy
id107686, happy
id107687, happy
id107688, happy
id107689, happy
Only drawbacks: breakfast was somewhat overpriced unless you're really loading up for the rest of the day, happy
id107692, happy
id107693, happy
id107694, happy
We typicall visit each year, happy
id107698, happy
The downside for me was internet. Again, happy
id107703, happy
id107704, happy
id107705, happy
Reservation #-: No problems with securing a room, happy
The service at this hotel is appalling. To add insult to injury, happy
Upon checking in, happy
Other great things to know. The hotel is blessedly quiet, happy
This trip was for business but I wouldn't hesitate to stay again in the future for business, happy
I'm on the -th floor and hear it as if I'm in the club itself. Absolutely outrageous. If you're here to party on the weekend, happy
Besides the location, happy
id107710, happy
id107711, happy
id107713, happy
id107714, happy
id107715, happy
id107716, happy
id107717, happy
id107718, happy
id107719, happy
id107721, happy
id107722, happy
id107723, happy
id107725, happy
We also upgraded to the Cloud Club -- which is a very good value for - people -- especially if one of them has Marriott rewards elite status. Made to order breakfast, happy
id107728, happy
id107729, happy
Of particular note were an unhelpful doorman who just didn't want to know when we arrived as a family with two small children and a lot of luggage, happy
id107731, happy
id107732, happy
id107733, happy
id107734, happy
id107735, happy
id107736, happy
id107737, happy
id107739, happy
id107740, happy
id107741, happy
id107742, happy
We were given cabin ---, happy
The bathroom was pretty spacious with a huge shower. The bathroom walls were glass and curtain and blinds covered the walls for privacy. I like that there was a door in the bathroom that opens into the terrace. The shower head was nice. The heated towel rack wasn’t working. There was not a lot of counter space in the bathroom. There were - bath towels, happy
id107746, happy
id107747, happy
id107751, happy
id107752, happy
id107754, happy
id107755, happy
id107756, happy
id107757, happy
id107759, happy
id107760, happy
id107761, happy
id107762, happy
id107764, happy
Hands down, happy
id107766, happy
id107768, happy
id107770, happy
Also, happy
First, happy
I expected so much more for my money. The room was essentially the size (actually a bit smaller) of my bathroom. I could basically stand in the middle and touch both sides of the room. There was barely enough space at the end of the bed to walk around it to get to the other side. I stubbed my toe a number of times over my two day stay. The bed was uncomfortable to say the least. The mattress felt like a lumpy futon mattress. After a long day of sight seeing and walking the shops, happy
id107773, happy
id107774, happy
id107775, happy
id107776, happy
id107777, happy
The complimentary breakfast needs a little work. The selections were meager, happy
id107779, happy
id107780, happy
Overall we felt that the hotel gave very good value for money. The only negative is the lack of hotel parking, happy
The Jane is a great little hotel. The rooms are tiny, happy
id107783, happy
id107784, happy
id107785, happy
id107786, happy
id107788, happy
We arrived early and were told our room would be ready right at check-in time (-pm). When we returned around -:--, happy
id107791, happy
id107792, happy
id107793, happy
id107794, happy
id107795, happy
id107796, happy
With all the velvet ropes and focus on the scene, happy
id107798, happy
id107801, happy
id107802, happy
id107804, happy
Yes the air conditioning was a tad on the loud side, happy
Yes the doors to your rooms are heavy and if you dont hold them to ease them shut, happy
The room itself was huge compared to most NYC hotel rooms, happy
But by far the best thing about this hotel was location, happy
If you have a choice in your accommodations, happy
Like most residence in - bedrooms, happy
id107809, happy
id107810, happy
id107811, happy
id107813, happy
id107816, happy
id107818, happy
The rooms were nice enough. Nothing special...and in the morning, happy
id107820, happy
id107823, happy
id107824, happy
Try Pizza Nova across the street. Great food, happy
The breakfast buffet was quite filling. Waffles made to order, happy
Annie, happy
id107827, happy
id107828, happy
id107829, happy
id107830, happy
-. We were """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""upgraded"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" to a room (without being asked if that's what we wanted) that was way more than what we needed, happy
id107832, happy
id107833, happy
Despite the small room and the fact it could have done with a refurb, happy
id107837, happy
id107839, happy
id107842, happy
id107843, happy
The hotel's height -- -- stories -- is also crucial, happy
id107845, happy
id107847, happy
id107849, happy
id107851, happy
id107852, happy
The location is not so great, happy
id107854, happy
id107855, happy
The bathroom looked a little Holiday Inn-ish...the paint was cracking onto the floor, happy
id107857, happy
id107858, happy
The staff at the hotel is very helpful and pleasant. We asked for a restaurant recommendation before attending the theater and the front desk recommended Becco, happy
I would definitely stay at the Contessa again. Great Hotel, happy
id107861, happy
id107862, happy
id107863, happy
But it was really the staff who made my trip special. Check in was quick. If you are a business owner, happy
Overall though, happy
All in all, happy
Overall, happy
id107868, happy
id107869, happy
The bad: The hotel is tired. Really tired. The staff are just doing the bare minimum to cover what needs to be done. Our air conditioning broke twice and they sent someone up right away to fix it, happy
id107872, happy
With so many options right there we were very happy and the wide screen TV kept the sports fan happy, happy
id107875, happy
id107876, happy
Breakfast was good, happy
On the first night, happy
Overall, happy
There was something going on with the smell at the end of the hall. Huge drying fans were drying out whatever it was, happy
id107879, happy
The second downer was no alcohol at the pool. I guess I'm a bit of a lush, happy
id107881, happy
Needless to say, happy
id107883, happy
id107884, happy
The hotel is lovely, happy
id107886, happy
id107887, happy
id107888, happy
id107889, happy
id107891, happy
Nice and new, happy
Parking was expensive (even self-park) - - the breakfast was $--.-- per person - - we had two free breakfasts, happy
id107895, happy
id107896, happy
id107897, happy
The only negative thing is that there is a In-Out burger next door which is very busy, happy
id107899, happy
id107900, happy
Overall, happy
id107903, happy
id107904, happy
id107908, happy
id107909, happy
id107910, happy
id107912, happy
Never could find a """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""channel"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" listing for the cable, happy
A large pretty dispenser of cold, happy
id107917, happy
id107918, happy
We are so pleased we did, happy
id107920, happy
The front desk said the problem is only on the --th and --th floor, happy
Everything else was fine I would have give the hotel an excellent rating if it wasn't for the hot hallways, happy
id107924, happy
id107925, happy
id107926, happy
Overall I have no major complaints against this property. One minor fault is the noisy fridge that has a humming noise whenever the compressor turns on but I solved that by pulling the plug since I didnt need to use it. Staff are friendly and very accommodative. On a last note, happy
Well what can I say, happy
id107929, happy
id107931, happy
We expected less thinking it was a chain hotel but the truth of the matter is the hotel is very well maintained. It competes with any boutique hotel in the area. The lobby is small and doesnt promise much, happy
id107933, happy
If you want a great location to stay in New York - a block from Fifth Avenue (you can easily walk from Grand Central) and prefer clean design to frills, happy
id107935, happy
id107936, happy
id107937, happy
id107938, happy
id107939, happy
Finally, happy
id107942, happy
id107943, happy
id107945, happy
id107946, happy
id107948, happy
id107950, happy
I clearly indicated in my Email to the hotel that we were arriving (after a -- hours flight…) in the afternoon. Regretfully, happy
On Night -, happy
All the hotel staff was nice and kind, happy
id107952, happy
id107953, happy
id107954, happy
id107955, happy
id107956, happy
id107958, happy
id107959, happy
id107960, happy
id107961, happy
id107963, happy
id107965, happy
Many past people posted about this hotel that we did not experience, happy
id107968, happy
id107969, happy
Still, happy
id107971, happy
id107972, happy
The staff was wonderful. Very friendly and really went out of their way to accomodate us. The rooms were very clean, happy
id107975, happy
id107976, happy
id107977, happy
id107980, happy
While this is an expensive hotel, happy
id107983, happy
id107985, happy
id107987, happy
id107988, happy
id107990, happy
Overall, happy
The hotel is lovely and if you have a car is perfect. Alternatively, happy
We had breakfast the next morning in the Breeze dining room. The food and service were very good, happy
id107995, happy
Club Lounge-View: We spent good amount of time in the lounge of the hotel. The view from here is VERY nice. You could see more of the Bay including Alcatraz. Diamond member get access to the lounge for free, happy
id107999, happy
id108000, happy
id108001, happy
id108002, happy
I attempted to provide feedback on The Blake Hotel website but NO where on the Blake Hotel or parent company websites can you document your issues or unhappiness. The room is okay but not all they advertise. The rooms are not lavish and the sumptuous Belgian linens and down duvets are no better than the linens I've experienced at The Holiday Inn Express. If you want a modern, happy
id108005, happy
The hotel is beautiful, happy
id108009, happy
There were many florist shops on --th Streets. Their palms, happy
My Hilton Honor Status included a complementary buffet breakfast with made to order omelets and waffles. The food was quite good. The service was excellent. My waitresses, happy
Though the elevators were not working well the second day of my trip, happy
id108011, happy
id108012, happy
id108013, happy
id108014, happy
The room was fine. The TV was big, happy
id108016, happy
id108018, happy
id108019, happy
id108020, happy
id108021, happy
Please, happy
We would not hesitate in staying at this hotel again, happy
id108025, happy
id108026, happy
id108027, happy
Overall, happy
id108029, happy
id108030, happy
id108032, happy
id108033, happy
id108034, happy
id108035, happy
id108036, happy
id108037, happy
id108039, happy
id108040, happy
id108042, happy
id108043, happy
id108044, happy
id108045, happy
Having arrived on a Saturday evening, happy
Brunch was excellent, happy
-. There were several items that housekeeping re-used, happy
id108049, happy
id108050, happy
id108051, happy
id108052, happy
id108053, happy
id108054, happy
id108055, happy
During check out, happy
id108057, happy
id108061, happy
id108062, happy
id108064, happy
id108065, happy
id108066, happy
id108067, happy
id108069, happy
The hotel staff seemed self indulgent at times, happy
id108072, happy
id108073, happy
I would advise you to get a confirmation by email and call them to make sure your room is reserved. Otherwise, happy
id108075, happy
I can say the service I received has cemented my return to this hotel, happy
id108077, happy
id108078, happy
id108080, happy
We had an issue with - of our rooms and had to move, happy
The only negative with the hotel is the noise, happy
The biggest positives for the hotel is the staff and service, happy
If you’re going to NY for shopping I recommend taking a trip out the Woodbury Common Outlet Village, happy
id108082, happy
id108084, happy
id108085, happy
id108086, happy
id108087, happy
id108088, happy
id108089, happy
id108092, happy
id108095, happy
id108096, happy
id108100, happy
id108101, happy
id108102, happy
id108103, happy
id108104, happy
The only problem that I had was regarding the reservation, happy
id108108, happy
id108109, happy
id108110, happy
id108111, happy
If the bathroom was bad the kitchen was a total disaster area. It had a large fridge, happy
id108115, happy
Overall, happy
id108119, happy
id108120, happy
Would I reccommend this hotel? I wouldn't say don't go, happy
id108123, happy
All in all, happy
id108125, happy
Fun, happy
id108127, happy
id108129, happy
id108130, happy
id108131, happy
id108133, happy
id108134, happy
id108135, happy
id108136, happy
id108137, happy
id108138, happy
id108139, happy
id108140, happy
id108141, happy
id108146, happy
id108147, happy
id108150, happy
id108151, happy
The hotel's neighborhood is not exciting, happy
If you're a member of the Kimpton loyalty program, happy
id108153, happy
id108154, happy
To note: We made our arrangements on a reservation service, happy
id108156, happy
id108158, happy
id108159, happy
id108160, happy
id108161, happy
id108162, happy
id108163, happy
The bathrooom was dated but clean. They provided lots of toilet paper, happy
id108165, happy
id108166, happy
id108167, happy
id108168, happy
id108169, happy
id108170, happy
id108172, happy
id108173, happy
id108174, happy
On a more positive note the hotel's bar and restaurant are exceptionally good - great food, happy
id108176, happy
id108180, happy
This is the nice part of Hollywood, happy
The hotel is close to Franklin Avenue which has some traffic, happy
This is a clean hotel with a nice decor. It's comfortable, happy
id108182, happy
id108183, happy
id108184, happy
id108185, happy
Bar & Restaraunt. Food was nothing great, happy
id108187, happy
id108190, happy
id108192, happy
id108194, happy
Location was good it was near a lot of restaurants and the Beverly Center mall was just - mins walk away. Across the mall there's a little plaza there where there's a small fast food sushi place. I think it's owned by a father and son. Anyway it's affordable and yummy. Also friendly staff. Down the street there's another sushi place, happy
id108196, happy
id108197, happy
First, happy
I had trouble with the blackout curtains not shutting completely (room is right by the front door & the parking-lot lights), happy
id108199, happy
id108200, happy
id108201, happy
id108202, happy
We left a number of clothing items in a drawer; I called the hotel the next day, happy
id108205, happy
id108207, happy
However - the first thing we are told after waiting in line for -- minutes to get checked in (a day before the convention mind you, happy
id108210, happy
id108211, happy
id108212, happy
id108213, happy
id108215, happy
id108216, happy
id108217, happy
id108218, happy
id108219, happy
id108220, happy
id108221, happy
id108222, happy
id108223, happy
id108224, happy
id108225, happy
Valet parking was very convenient, happy
id108227, happy
id108228, happy
id108229, happy
id108231, happy
id108232, happy
id108233, happy
-The proximity to the Park, happy
The only thing I wish I would have tried was the spa, happy
id108235, happy
id108236, happy
id108237, happy
The reason I'm rating it as Excellent is based partially on value. You've probably stayed at nicer places, happy
Also, happy
id108241, happy
id108243, happy
id108244, happy
id108248, happy
id108249, happy
id108250, happy
id108251, happy
It is a very modern looking building with a small lobby area, happy
id108253, happy
id108254, happy
id108255, happy
id108256, happy
id108257, happy
id108258, happy
id108259, happy
id108261, happy
Location right on top of one Metro station and near another was also a plus. Firehook Bakery a block away on --th St is excellent for breakfast. The area is pretty dead at night, happy
id108264, happy
id108267, happy
id108268, happy
Arrival date: Friday, happy
The manager did show and was able to find a queen, happy
Let me preface this to say I did not stay in the hotel rooms, happy
The food quality and flavor was acceptable at the resturant but service was only average, happy
id108274, happy
id108275, happy
id108276, happy
id108280, happy
id108281, happy
Everyone we encountered was just lovely. The rooms were clean and well appointed and the staff cannot be beat. Stay here, happy
If you need to be near the airport, happy
id108285, happy
id108286, happy
id108287, happy
id108288, happy
id108290, happy
id108291, happy
id108294, happy
id108296, happy
id108297, happy
id108299, happy
id108300, happy
id108302, happy
id108303, happy
id108304, happy
id108305, happy
Only minor complaint was about the general service while moving through the lobby. I personally only had one instance where no one helped me carry things from my car to my room and one of my attendees made a comment along the same lines. Other than that, happy
id108308, happy
The lobby area is a bit cramped, happy
id108311, happy
If you are interested in the Stay and Fly package and plan to be gone more than a week, happy
Stay, happy
id108315, happy
id108318, happy
id108320, happy
Still Intercontinental is a great hotel and we would recommend that if you are looking for a NEW hotel in New York, happy
id108322, happy
id108325, happy
id108327, happy
id108328, happy
id108330, happy
id108331, happy
id108332, happy
Sure, happy
Having said that, happy
All in all, happy
id108336, happy
id108337, happy
id108338, happy
id108339, happy
id108340, happy
Be aware there is a charge for parking ($--.-- per day) that was not disclosed to us when our car was taken away by the valet. Too bad, happy
-) There is simply too much paper signage in the rooms, happy
We had a separate cabin style room - received a complimentary updgrade - which was a nice change of pace from standard hotels, happy
id108349, happy
id108350, happy
This was the cheapest -* hotel by far, happy
id108353, happy
id108354, happy
id108356, happy
The bathroom is particularly nice with a large, happy
My only other negative feedback is that self-parking didn't seem to be an option. I'd like to go to my car when I want without having to wait around for the key, happy
id108359, happy
id108360, happy
id108361, happy
id108362, happy
id108363, happy
id108364, happy
id108365, happy
id108366, happy
id108367, happy
Oh, happy
I enjoyed the Greenwich Hotel. Staying there, happy
id108369, happy
They excelled themselves in the morning. We were taking a flight back to the UK from Houston Intercontinental late in the evening so we enquired about the possibility of a late check out. The front desk informed us that due to the renovations (we saw or heard nothing disturbing throughout our stay!) that the were fully booked for that evening, happy
In conclusion, happy
id108372, happy
id108373, happy
id108374, happy
id108376, happy
id108377, happy
Regarding the previous post on crickets, happy
id108379, happy
id108380, happy
id108381, happy
id108382, happy
id108383, happy
Overall, happy
id108386, happy
id108387, happy
id108389, happy
id108390, happy
I'm highly recommending this to anyone that wants a great value, happy
id108393, happy
id108397, happy
id108399, happy
The only thing I would change about the hotel is that they should make the hot tub a bit cooler, happy
id108401, happy
Incidentally, happy
-) Service was really slow. It took us -- mins for our appetizer, happy
id108404, happy
id108407, happy
id108408, happy
id108411, happy
id108412, happy
id108413, happy
id108414, happy
id108415, happy
id108416, happy
id108417, happy
id108418, happy
id108419, happy
id108420, happy
Overall, happy
id108422, happy
id108425, happy
id108427, happy
id108428, happy
id108429, happy
id108430, happy
id108431, happy
id108434, happy
id108435, happy
id108436, happy
id108438, happy
id108441, happy
id108442, happy
id108443, happy
id108444, happy
id108445, happy
id108446, happy
The room was nice and big. Air conditioning was pretty loud. The bathroom was small. Decor, happy
We had a very nice stay, happy
id108448, happy
id108452, happy
id108455, happy
id108456, happy
id108459, happy
I think the Hyatt is in real need of a makeover and it would be nice if they spent as much attention on their rooms as they do on their lobby - having said that, happy
id108461, happy
id108462, happy
id108463, happy
id108464, happy
id108465, happy
id108466, happy
id108468, happy
I stayed on the fifth floor. My first impression of the hallway was that it resembled a renovated old apartment building, happy
id108471, happy
id108473, happy
id108475, happy
id108476, happy
id108477, happy
id108478, happy
id108479, happy
id108480, happy
Great hotel, happy
The location is great since the hotel is basically right inside the Copley Place mall, happy
id108484, happy
id108485, happy
My last visit to the Hilton Americas was awful. The room and facility were amazing, happy
Frankly, happy
I am glad that I did. They staff that I dealt with were all friendly and certainly gave the impression that they really cared about my stay and my comfort while at the hotel. Given the great staff I had the fortune of working with and the spectacular property, happy
Kudos to the staff here, happy
id108489, happy
id108490, happy
id108491, happy
id108492, happy
Absolutely a great property to stay, happy
id108494, happy
id108495, happy
It's a little pricey buy hey...it's a Ritz...or a Four Seasons...either or, happy
id108497, happy
id108498, happy
id108499, happy
id108501, happy
id108502, happy
id108503, happy
The front desk staff was very friendly and extrememly helpful, happy
id108505, happy
id108506, happy
If you get a chance to come to this eccentric city, happy
When I spoke with staff, happy
id108510, happy
id108511, happy
id108512, happy
id108513, happy
id108514, happy
id108515, happy
id108519, happy
id108520, happy
If you have no other place to stay, happy
id108522, happy
I would not hesitate to recommend this property to others, happy
id108524, happy
My room had not been thoroughly dusted, happy
id108526, happy
id108527, happy
Con's: peeling paint from ceiling in bathroom, happy
id108529, happy
id108530, happy
id108532, happy
We are looking forward to the updating of the rooms, happy
id108535, happy
id108536, happy
I wouldn't stay here again in Philadelphia. Next time, happy
id108538, happy
More importantly, happy
id108540, happy
So stay there, happy
id108544, happy
All and all a very nice experience, happy
id108548, happy
The real treasure to this location is you are three minutes from downtown and you can walk to several great restaurants: Charthouse, happy
id108551, happy
id108552, happy
On the plus side: The Public has one of the nicest hotel gyms I've ever seen. Brand new equipment, happy
id108556, happy
id108557, happy
id108559, happy
id108561, happy
id108562, happy
id108564, happy
id108565, happy
id108566, happy
id108568, happy
id108569, happy
First and foremost, happy
I was seriously dissapointed in our stay here, happy
We got a good package with internet and breakfast included, happy
Kind concierges and restaurant staff, happy
Additionally MUST of the guest are long term guest, happy
id108577, happy
id108578, happy
Rood is pretty clean, happy
id108582, happy
id108583, happy
id108584, happy
id108585, happy
Would definitely recommend this hotel, happy
id108587, happy
--blogger, happy
It is within walking distance to just about everything: subways, happy
We worry that it will become too popular for us to get reservations, happy
id108592, happy
id108593, happy
id108594, happy
When we arrived, happy
id108596, happy
id108597, happy
id108598, happy
id108600, happy
id108603, happy
id108604, happy
id108605, happy
id108607, happy
id108609, happy
id108610, happy
The place is WORN and OVERPRICED. A couple of shiney copper metal pieces in an antique bathroom do not make up for the lack of shiny happy staff. After three days of cognitive dissonnance regarding where I could have stayed for the same money I checked out. Alas, happy
id108613, happy
id108615, happy
id108616, happy
The hotel is very conveniently located near a subway station, happy
Our room was exactly as I had requested it: back of the hotel, happy
I would certainly recommend this hotel to everyone, happy
id108619, happy
id108620, happy
id108621, happy
id108622, happy
id108623, happy
id108625, happy
id108627, happy
id108628, happy
id108630, happy
Room was large for New York, happy
id108634, happy
id108635, happy
id108636, happy
id108638, happy
There's not something particularly outstanding about this hotel. We are just glad that we choose it. If we are going to Detroit again, happy
id108640, happy
id108641, happy
id108643, happy
id108644, happy
id108645, happy
id108646, happy
id108647, happy
id108649, happy
id108650, happy
id108651, happy
First of all, happy
All in all, happy
I think this hotel is not worth the price if you do not choose a river view. I got a less than full price from the corporate code I was given. There are so many hotels all over the downtown area near the River Walk from which to choose. I like to eat well and was warned away from dining on the river, happy
id108654, happy
id108655, happy
Ah...one more thing, happy
id108657, happy
id108658, happy
id108659, happy
id108660, happy
This is a very solid, happy
id108662, happy
id108663, happy
id108665, happy
The location could not be better, happy
id108669, happy
id108670, happy
Our floor was non smoking, happy
This a reasonable hotel in a great location, happy
However, happy
The rooms, happy
id108675, happy
- The proximity to Jacksonville Landing was nice, happy
id108677, happy
I could go on with several other little items, happy
id108679, happy
id108680, happy
id108681, happy
id108682, happy
id108683, happy
One dining note: The short walk out of the Peabody's real front door on Union St. and down the alley to the Rendevouz is still fun, happy
id108685, happy
id108687, happy
id108689, happy
Two things that stand out, happy
id108692, happy
id108693, happy
id108694, happy
id108696, happy
id108698, happy
id108699, happy
id108700, happy
id108701, happy
Hotel is expensive for water etc (we were charged $--.-- for a bottle on room service). If you go out main door of hotel and turn left, happy
Be really, happy
id108703, happy
id108704, happy
It is but a block walk from Penn Station, happy
Penn is super close, happy
id108706, happy
id108707, happy
id108708, happy
id108709, happy
Desk clerk seemed inconvenienced by our request for another room. They left window to fire escape open with our luggage in room, happy
id108713, happy
id108714, happy
id108715, happy
id108716, happy
id108717, happy
It took us about a -- minute walk to get to Grand Central Station, happy
id108720, happy
While the courtsey shuttle from the airport did not run as frequently as other hotel shuttles, happy
When I arrived at the hotel, happy
Bottom line, happy
id108722, happy
id108724, happy
We had a problem on the first night which was sorted out by the very efficient receptionist the following day, happy
NB - there are more homeless and mentally ill people in SF than anywhere else we have been, happy
We stayed here in March ---- in a large group with my Partners work (-- odd). We had already been given an upgrade to a suite by the company, happy
id108727, happy
id108728, happy
id108730, happy
id108733, happy
id108734, happy
I think the hotel is basic, happy
This was our first stay in New York and the standards of the hotel, happy
id108737, happy
id108738, happy
